Unnamed: 0.1,Unnamed: 0,id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
7960,0,16825,1575840,113,98,2021-10-02 16:00:00,2,2021,0,1,Torino,Juventus,0.908329,1.89552,0.1253,0.2182,0.6565,Serie A,13,10,2,3,5,5,15.3077,7.1429
7961,0,16840,1575865,106,98,2021-10-24 18:45:00,2,2021,1,1,Inter,Juventus,0.961912,1.34492,0.2143,0.3276,0.4581,Serie A,10,16,2,4,3,4,12.9545,11.1111
7962,0,16848,1575873,98,104,2021-10-27 16:30:00,2,2021,1,2,Juventus,Sassuolo,1.15204,1.12654,0.349,0.3002,0.3508,Serie A,14,8,3,4,12,5,13.6364,5.7895
7963,0,16868,1575893,98,110,2021-11-06 17:00:00,2,2021,1,0,Juventus,Fiorentina,0.984607,0.320219,0.5407,0.3499,0.1094,Serie A,13,6,3,1,4,1,9.88,7.0
7964,0,16888,1575913,98,107,2021-11-27 17:00:00,2,2021,0,1,Juventus,Atalanta,0.818174,0.573467,0.3838,0.3864,0.2298,Serie A,15,7,2,1,6,3,8.9,6.3043
7965,0,16903,1575928,264,98,2021-11-30 19:45:00,2,2021,0,2,Salernitana,Juventus,0.461655,2.54436,0.0169,0.0823,0.9008,Serie A,4,18,0,7,1,11,5.52,32.0667
7966,0,16909,1575934,98,101,2021-12-05 19:45:00,2,2021,2,0,Juventus,Genoa,3.00541,0.0,0.9885,0.0115,0.0,Serie A,27,0,12,0,13,2,24.7368,6.3571
7967,0,16925,1575950,265,98,2021-12-11 17:00:00,2,2021,1,1,Venezia,Juventus,0.433734,1.53897,0.0855,0.2383,0.6762,Serie A,13,20,4,6,3,7,9.8333,11.0
7968,0,16940,1575965,98,116,2021-12-21 19:45:00,2,2021,2,0,Juventus,Cagliari,2.24385,1.13484,0.6574,0.2094,0.1332,Serie A,15,6,4,1,10,0,15.3636,9.619
7969,0,16949,1575984,98,105,2022-01-06 19:45:00,2,2021,1,1,Juventus,Napoli,1.07965,0.884683,0.4006,0.3125,0.2869,Serie A,22,16,5,4,5,6,13.3636,12.5
7970,0,16969,1576004,98,99,2022-01-15 19:45:00,2,2021,2,0,Juventus,Udinese,1.70532,0.552532,0.6966,0.21,0.0934,Serie A,14,16,4,3,5,6,19.95,3.8462
7971,0,16982,1576017,111,98,2022-01-23 19:45:00,2,2021,0,0,AC Milan,Juventus,0.705495,0.352915,0.4041,0.4386,0.1573,Serie A,14,8,4,0,5,5,8.0,9.2813
7972,0,16996,1576031,107,98,2022-02-13 19:45:00,2,2021,1,1,Atalanta,Juventus,2.4593,1.04207,0.7287,0.1689,0.1024,Serie A,21,15,3,6,10,6,11.2857,12.9
7973,0,17010,1576085,98,113,2022-02-18 19:45:00,2,2021,1,1,Juventus,Torino,0.773842,0.848296,0.2878,0.3568,0.3554,Serie A,12,10,3,3,3,6,7.2143,10.1111
7974,0,17017,1576092,108,98,2022-02-26 17:00:00,2,2021,2,3,Empoli,Juventus,1.37121,2.13647,0.1911,0.2384,0.5705,Serie A,11,12,2,5,6,7,22.5,8.1
7975,0,17031,1576106,98,260,2022-03-06 17:00:00,2,2021,1,0,Juventus,Spezia,1.41795,0.984779,0.4729,0.2883,0.2388,Serie A,10,9,3,4,10,4,21.5882,6.6765
7976,0,17042,1576117,102,98,2022-03-12 17:00:00,2,2021,1,3,Sampdoria,Juventus,1.39467,1.43772,0.3085,0.3347,0.3568,Serie A,16,6,5,3,8,8,13.0952,15.3636
7977,0,17051,1575976,98,264,2022-03-20 14:00:00,2,2021,2,0,Juventus,Salernitana,2.40548,0.438066,0.8687,0.1002,0.0311,Serie A,12,12,7,4,10,4,15.2857,12.6875
7978,0,17059,1576044,98,106,2022-04-03 18:45:00,2,2021,0,1,Juventus,Inter,1.89815,1.0453,0.6024,0.2712,0.1264,Serie A,22,5,5,1,11,5,10.0769,13.5714
7979,0,17067,1576052,116,98,2022-04-09 18:45:00,2,2021,1,2,Cagliari,Juventus,0.213416,1.58167,0.033,0.1951,0.7719,Serie A,4,20,1,6,6,12,7.1765,19.0
7980,0,17093,1576068,104,98,2022-04-25 18:45:00,2,2021,1,2,Sassuolo,Juventus,1.3833,0.54335,0.5914,0.272,0.1366,Serie A,22,10,7,5,13,3,23.8125,12.4
7981,0,17099,1576124,98,265,2022-05-01 10:30:00,2,2021,2,1,Juventus,Venezia,2.2771,0.746217,0.7926,0.1531,0.0543,Serie A,17,9,4,3,10,3,12.6316,9.037
7982,0,17107,1576132,101,98,2022-05-06 19:00:00,2,2021,2,1,Genoa,Juventus,3.11452,1.95852,0.6497,0.1833,0.167,Serie A,18,12,6,4,10,8,8.9545,10.8571
7983,0,17127,1576152,110,98,2022-05-21 18:45:00,2,2021,2,0,Fiorentina,Juventus,1.38571,0.0655878,0.8469,0.1456,0.0075,Serie A,13,1,4,0,9,3,17.4762,7.963
7984,0,16766,1575800,99,265,2021-08-27 16:30:00,2,2021,3,0,Udinese,Venezia,3.01783,0.908926,0.854,0.0999,0.0461,Serie A,21,11,10,3,9,7,8.1071,30.25
7985,0,16784,1575809,260,99,2021-09-12 13:00:00,2,2021,0,1,Spezia,Udinese,0.788419,0.78059,0.3081,0.3709,0.321,Serie A,19,9,6,4,10,3,13.05,7.7407
7986,0,16794,1575819,99,105,2021-09-20 18:45:00,2,2021,0,4,Udinese,Napoli,0.243458,3.30273,0.0014,0.0164,0.9822,Serie A,9,18,1,8,2,7,14.5,24.8235
7987,0,16813,1575848,99,110,2021-09-26 13:00:00,2,2021,0,1,Udinese,Fiorentina,0.492029,1.13861,0.1141,0.2987,0.5872,Serie A,12,8,5,2,6,5,8.875,14.037
7988,0,16823,1575838,102,99,2021-10-03 13:00:00,2,2021,3,3,Sampdoria,Udinese,1.52931,3.28192,0.0647,0.1303,0.805,Serie A,12,18,3,7,9,6,10.7391,4.9429
7989,0,16836,1575861,107,99,2021-10-24 10:30:00,2,2021,1,1,Atalanta,Udinese,0.629032,0.667553,0.2906,0.3999,0.3095,Serie A,8,9,3,3,9,0,16.3043,8.15
7990,0,16861,1575886,106,99,2021-10-31 11:30:00,2,2021,2,0,Inter,Udinese,2.0569,0.303819,0.8672,0.1121,0.0207,Serie A,15,9,6,5,11,7,19.65,7.8947
7991,0,16874,1575899,99,104,2021-11-07 14:00:00,2,2021,3,2,Udinese,Sassuolo,1.59111,0.694033,0.6215,0.2451,0.1334,Serie A,13,10,2,4,9,3,6.1852,11.7813
7992,0,16885,1575910,113,99,2021-11-22 19:45:00,2,2021,2,1,Torino,Udinese,1.93566,1.00294,0.6475,0.2286,0.1239,Serie A,14,18,4,7,5,10,10.4348,6.4848
7993,0,16894,1575919,99,101,2021-11-28 11:30:00,2,2021,0,0,Udinese,Genoa,0.782758,0.602047,0.3473,0.3945,0.2582,Serie A,17,8,3,2,8,3,7.9091,8.2927
7994,0,16908,1575933,108,99,2021-12-06 17:30:00,2,2021,3,1,Empoli,Udinese,2.02523,2.08721,0.3706,0.2374,0.392,Serie A,22,19,9,8,12,13,10.6923,8.0435
7995,0,16924,1575949,99,111,2021-12-11 19:45:00,2,2021,1,1,Udinese,AC Milan,2.28394,1.15102,0.6715,0.1972,0.1313,Serie A,11,12,6,1,5,11,8.9412,23.375
7996,0,16928,1575953,116,99,2021-12-18 19:45:00,2,2021,0,4,Cagliari,Udinese,0.183657,0.521701,0.1035,0.5368,0.3597,Serie A,5,10,2,5,1,6,12.3462,18.3333
7997,0,16964,1575999,99,107,2022-01-09 15:30:00,2,2021,2,6,Udinese,Atalanta,0.725694,3.65946,0.0145,0.0504,0.9351,Serie A,8,21,4,7,1,11,9.4815,23.0588
7998,0,16978,1576013,101,99,2022-01-22 14:00:00,2,2021,0,0,Genoa,Udinese,1.73379,0.0599026,0.9001,0.0951,0.0048,Serie A,10,2,3,0,9,2,4.2258,2.7778
7999,0,16994,1576029,99,113,2022-02-06 17:00:00,2,2021,2,0,Udinese,Torino,1.18272,0.231176,0.7179,0.2387,0.0434,Serie A,11,5,3,1,7,0,4.96,13.8947
8000,0,17021,1576096,111,99,2022-02-25 17:45:00,2,2021,1,1,AC Milan,Udinese,0.778008,0.698483,0.3429,0.3799,0.2772,Serie A,9,11,3,6,11,6,11.4583,4.9
8001,0,17034,1576109,99,102,2022-03-05 14:00:00,2,2021,2,1,Udinese,Sampdoria,2.57043,0.661531,0.8304,0.1204,0.0492,Serie A,19,8,5,4,19,5,5.84,8.6
8002,0,17052,1575977,105,99,2022-03-19 14:00:00,2,2021,2,1,Napoli,Udinese,1.28206,0.771369,0.4894,0.3005,0.2101,Serie A,20,10,8,3,10,8,17.7895,7.5652
8003,0,17065,1576050,99,116,2022-04-03 13:00:00,2,2021,5,1,Udinese,Cagliari,5.37396,0.256503,0.9988,0.0011,0.0001,Serie A,24,6,11,3,10,8,6.6053,8.88
8004,0,17075,1576060,265,99,2022-04-10 13:00:00,2,2021,1,2,Venezia,Udinese,1.18437,3.08444,0.0627,0.1266,0.8107,Serie A,9,16,4,5,5,4,9.4762,6.0
8005,0,17085,1576080,99,108,2022-04-16 12:30:00,2,2021,4,1,Udinese,Empoli,1.12137,1.96032,0.1635,0.2327,0.6038,Serie A,13,15,5,4,9,2,4.125,13.0476
8006,0,16944,1575969,99,264,2022-04-20 16:45:00,2,2021,0,1,Udinese,Salernitana,0.480919,1.09235,0.1426,0.3189,0.5385,Serie A,12,9,3,3,11,0,9.7647,4.475
8007,0,16948,1575983,110,99,2022-04-27 16:00:00,2,2021,0,4,Fiorentina,Udinese,2.81473,3.3303,0.2981,0.1957,0.5062,Serie A,18,17,7,8,9,4,16.6111,4.0435
8008,0,17105,1576130,99,106,2022-05-01 16:00:00,2,2021,1,2,Udinese,Inter,1.22718,2.52307,0.0758,0.1952,0.729,Serie A,7,12,3,5,6,5,12.7222,14.7273
8009,0,17112,1576137,104,99,2022-05-07 16:00:00,2,2021,1,1,Sassuolo,Udinese,1.50599,2.43382,0.1824,0.2049,0.6127,Serie A,15,13,6,6,9,8,13.0385,11.8235
8010,0,17125,1576150,99,260,2022-05-14 16:00:00,2,2021,2,3,Udinese,Spezia,1.40244,2.64896,0.1333,0.1793,0.6874,Serie A,17,11,6,7,17,6,12.8095,4.5625
8011,0,17131,1576156,264,99,2022-05-22 19:00:00,2,2021,0,4,Salernitana,Udinese,2.38256,2.36064,0.3857,0.2319,0.3824,Serie A,25,19,10,11,10,6,14.6316,14.6316
8012,0,16757,1575785,106,101,2021-08-21 16:30:00,2,2021,4,0,Inter,Genoa,2.20707,0.967177,0.6827,0.1915,0.1258,Serie A,16,11,8,5,12,11,22.625,8.9355
8013,0,16773,1575793,101,105,2021-08-29 16:30:00,2,2021,1,2,Genoa,Napoli,0.339332,1.15407,0.0936,0.3012,0.6052,Serie A,6,13,3,8,2,15,6.027,12.875
8014,0,16778,1575803,116,101,2021-09-12 13:00:00,2,2021,2,3,Cagliari,Genoa,1.83111,1.25494,0.5362,0.2627,0.2011,Serie A,9,11,3,3,6,6,17.1111,13.3529
8015,0,16787,1575812,101,110,2021-09-18 13:00:00,2,2021,1,2,Genoa,Fiorentina,1.28373,1.12359,0.4037,0.313,0.2833,Serie A,9,16,3,5,1,12,5.9412,19.7778
8016,0,16822,1575837,264,101,2021-10-02 13:00:00,2,2021,1,0,Salernitana,Genoa,0.547267,1.58603,0.0987,0.2319,0.6694,Serie A,10,19,4,4,10,5,6.2308,11.5263
8017,0,16828,1575853,101,104,2021-10-17 13:00:00,2,2021,2,2,Genoa,Sassuolo,1.38414,2.8217,0.1171,0.1589,0.724,Serie A,19,15,4,5,5,10,6.2963,9.0606
8018,0,16845,1575870,113,101,2021-10-22 16:30:00,2,2021,3,2,Torino,Genoa,2.2411,2.35473,0.3595,0.235,0.4055,Serie A,17,14,6,4,7,3,8.5417,5.25
8019,0,16853,1575878,260,101,2021-10-26 16:30:00,2,2021,1,1,Spezia,Genoa,2.40615,1.0654,0.7423,0.1926,0.0651,Serie A,13,9,3,2,9,5,7.7692,8.0
8020,0,16859,1575884,101,265,2021-10-31 14:00:00,2,2021,0,0,Genoa,Venezia,0.720997,0.488128,0.3579,0.4205,0.2216,Serie A,19,6,4,2,9,1,14.7143,4.8788
8021,0,16867,1575892,108,101,2021-11-05 19:45:00,2,2021,2,2,Empoli,Genoa,0.745284,1.69731,0.1173,0.2424,0.6403,Serie A,10,15,2,7,5,4,4.7391,12.8235
8022,0,16899,1575924,101,111,2021-12-01 19:45:00,2,2021,0,3,Genoa,AC Milan,0.357508,1.10251,0.1141,0.3245,0.5614,Serie A,10,18,3,5,2,8,6.0,9.6571
8023,0,16917,1575942,101,102,2021-12-10 19:45:00,2,2021,1,3,Genoa,Sampdoria,1.01041,2.02929,0.1086,0.2442,0.6472,Serie A,12,14,2,6,4,5,8.2593,5.6765
8024,0,16937,1575962,101,107,2021-12-21 19:45:00,2,2021,0,0,Genoa,Atalanta,0.0227283,1.41779,0.0053,0.194,0.8007,Serie A,1,17,0,3,0,14,3.5405,11.4762
8025,0,16954,1575989,104,101,2022-01-06 15:30:00,2,2021,1,1,Sassuolo,Genoa,2.1565,0.213242,0.8816,0.1035,0.0149,Serie A,28,4,7,1,9,2,22.2778,6.6
8026,0,16958,1575993,101,260,2022-01-09 17:30:00,2,2021,0,1,Genoa,Spezia,0.956415,1.75709,0.1763,0.2411,0.5826,Serie A,15,17,2,9,6,5,11.1538,8.0345
8027,0,16968,1576003,110,101,2022-01-17 19:45:00,2,2021,6,0,Fiorentina,Genoa,3.75618,0.0786195,0.9939,0.006,0.0001,Serie A,22,3,12,0,16,2,32.2667,8.4737
8028,0,16998,1576033,101,264,2022-02-13 14:00:00,2,2021,1,1,Genoa,Salernitana,2.59108,0.96554,0.8163,0.1461,0.0376,Serie A,15,12,5,4,7,5,10.25,4.5714
8029,0,17015,1576090,265,101,2022-02-20 14:00:00,2,2021,1,1,Venezia,Genoa,1.09963,1.76519,0.1907,0.2724,0.5369,Serie A,15,12,4,3,3,10,4.7,6.2222
8030,0,17018,1576093,101,106,2022-02-25 20:00:00,2,2021,0,0,Genoa,Inter,0.770871,1.15904,0.2472,0.314,0.4388,Serie A,7,21,1,4,2,12,4.4211,15.0
8031,0,17029,1576104,101,108,2022-03-06 11:30:00,2,2021,0,0,Genoa,Empoli,1.26288,0.319298,0.6359,0.2805,0.0836,Serie A,18,8,7,2,6,2,6.1111,4.475
8032,0,17036,1576111,107,101,2022-03-13 17:00:00,2,2021,0,0,Atalanta,Genoa,1.1714,0.731994,0.4765,0.3184,0.2051,Serie A,11,13,2,3,6,2,9.125,9.9474
8033,0,17049,1575974,101,113,2022-03-18 20:00:00,2,2021,1,0,Genoa,Torino,0.953473,0.517226,0.5022,0.336,0.1618,Serie A,7,9,2,3,3,6,2.9667,20.7647
8034,0,17081,1576076,111,101,2022-04-15 19:00:00,2,2021,2,0,AC Milan,Genoa,1.81517,0.252167,0.8389,0.1326,0.0285,Serie A,10,7,5,1,7,1,7.8293,10.15
8035,0,17088,1576063,101,116,2022-04-24 16:00:00,2,2021,1,0,Genoa,Cagliari,0.72812,0.923392,0.2604,0.3505,0.3891,Serie A,13,11,2,1,10,4,5.1923,4.2414
8036,0,17103,1576128,102,101,2022-04-30 16:00:00,2,2021,1,0,Sampdoria,Genoa,1.54966,1.54661,0.3526,0.3145,0.3329,Serie A,10,14,2,4,3,3,3.825,7.45
8037,0,17122,1576147,105,101,2022-05-15 13:00:00,2,2021,3,0,Napoli,Genoa,2.3453,1.0345,0.7096,0.1996,0.0908,Serie A,17,11,9,3,18,6,11.0,7.8235
8038,0,16765,1575788,102,111,2021-08-23 18:45:00,2,2021,0,1,Sampdoria,AC Milan,1.24757,0.804449,0.4831,0.3076,0.2093,Serie A,17,11,3,4,6,5,7.5385,8.2143
8039,0,16772,1575799,104,102,2021-08-29 16:30:00,2,2021,0,0,Sassuolo,Sampdoria,1.22815,0.577075,0.5247,0.311,0.1643,Serie A,19,11,5,2,8,10,10.0286,9.1333
8040,0,16783,1575808,102,106,2021-09-12 10:30:00,2,2021,2,2,Sampdoria,Inter,1.46613,0.965476,0.4887,0.2994,0.2119,Serie A,14,7,3,3,3,5,33.4286,8.3846
8041,0,16786,1575811,108,102,2021-09-19 10:30:00,2,2021,0,3,Empoli,Sampdoria,0.927264,1.34865,0.2469,0.2835,0.4696,Serie A,15,14,4,7,5,8,9.4091,7.5238
8042,0,16803,1575828,102,105,2021-09-23 16:30:00,2,2021,0,4,Sampdoria,Napoli,0.56857,2.10601,0.0669,0.1591,0.774,Serie A,13,17,5,9,11,8,17.4286,16.1579
8043,0,16826,1575851,116,102,2021-10-17 10:30:00,2,2021,3,1,Cagliari,Sampdoria,1.50713,1.78619,0.291,0.2732,0.4358,Serie A,12,17,5,3,5,9,5.8636,10.7143
8044,0,16843,1575868,102,260,2021-10-22 18:45:00,2,2021,2,1,Sampdoria,Spezia,0.974056,1.05608,0.3174,0.3302,0.3524,Serie A,6,17,2,7,6,5,6.8889,14.7826
8045,0,16852,1575877,102,107,2021-10-27 16:30:00,2,2021,1,3,Sampdoria,Atalanta,0.984824,1.98512,0.148,0.2207,0.6313,Serie A,8,13,3,4,6,13,7.4286,7.5882
8046,0,16865,1575890,113,102,2021-10-30 18:45:00,2,2021,3,0,Torino,Sampdoria,2.61562,0.249004,0.965,0.031,0.004,Serie A,16,5,6,1,8,5,21.3333,5.4074
8047,0,16883,1575908,264,102,2021-11-21 14:00:00,2,2021,0,2,Salernitana,Sampdoria,0.982098,1.52856,0.2028,0.2703,0.5269,Serie A,18,13,2,6,7,8,14.25,12.0625
8048,0,16898,1575923,110,102,2021-11-30 17:30:00,2,2021,3,1,Fiorentina,Sampdoria,2.87335,0.634027,0.8859,0.0856,0.0285,Serie A,17,11,7,4,8,5,15.1538,19.1667
8049,0,16933,1575958,102,265,2021-12-19 17:00:00,2,2021,1,1,Sampdoria,Venezia,1.80875,0.811355,0.6344,0.2201,0.1455,Serie A,18,12,8,1,8,8,7.56,9.7826
8050,0,16953,1575988,102,116,2022-01-06 11:30:00,2,2021,1,2,Sampdoria,Cagliari,0.731494,2.18965,0.0687,0.1775,0.7538,Serie A,4,15,1,7,5,12,11.2083,10.96
8051,0,16961,1575996,105,102,2022-01-09 15:30:00,2,2021,1,0,Napoli,Sampdoria,1.42942,0.369245,0.6763,0.2429,0.0808,Serie A,22,11,5,1,13,0,27.1429,6.72
8052,0,16973,1576008,102,113,2022-01-15 14:00:00,2,2021,1,2,Sampdoria,Torino,1.28669,1.31237,0.3529,0.2859,0.3612,Serie A,11,20,3,12,6,7,6.6316,8.5
8053,0,16984,1576019,260,102,2022-01-23 14:00:00,2,2021,1,0,Spezia,Sampdoria,0.529956,0.438332,0.3102,0.4566,0.2332,Serie A,7,8,2,0,3,1,10.5556,10.5172
8054,0,16993,1576028,102,104,2022-02-06 14:00:00,2,2021,4,0,Sampdoria,Sassuolo,2.41944,1.32565,0.6598,0.1925,0.1477,Serie A,11,26,7,9,7,9,7.56,15.1579
8055,0,17001,1576036,111,102,2022-02-13 11:30:00,2,2021,1,0,AC Milan,Sampdoria,1.58606,0.171196,0.7806,0.1865,0.0329,Serie A,15,4,7,1,7,2,10.4615,9.1176
8056,0,17013,1576088,102,108,2022-02-19 14:00:00,2,2021,2,0,Sampdoria,Empoli,0.565043,1.31858,0.1326,0.2706,0.5968,Serie A,8,10,3,2,2,9,6.6207,12.1905
8057,0,17016,1576091,107,102,2022-02-28 19:45:00,2,2021,4,0,Atalanta,Sampdoria,2.69433,0.476071,0.8819,0.0908,0.0273,Serie A,19,6,9,1,21,3,19.9333,7.2143
8058,0,17055,1575980,265,102,2022-03-20 11:30:00,2,2021,0,2,Venezia,Sampdoria,1.64587,1.39567,0.4176,0.2927,0.2897,Serie A,13,8,1,4,3,8,6.3571,6.8056
8059,0,17083,1576078,102,264,2022-04-16 12:30:00,2,2021,1,2,Sampdoria,Salernitana,0.90485,0.505369,0.4574,0.3666,0.176,Serie A,5,7,1,2,5,1,12.2222,4.1714
8060,0,17124,1576149,102,110,2022-05-16 16:30:00,2,2021,4,1,Sampdoria,Fiorentina,1.7651,1.57284,0.4101,0.2802,0.3097,Serie A,12,12,5,1,5,8,8.65,15.3889
8061,0,17129,1576154,106,102,2022-05-22 16:00:00,2,2021,3,0,Inter,Sampdoria,2.96426,0.836763,0.8579,0.1035,0.0386,Serie A,27,9,12,3,14,13,33.3,14.9545
8062,0,16793,1575818,104,113,2021-09-17 18:45:00,2,2021,0,1,Sassuolo,Torino,0.79628,2.48473,0.0631,0.1495,0.7874,Serie A,10,18,2,6,5,10,8.6774,12.625
8063,0,16796,1575821,107,104,2021-09-21 18:45:00,2,2021,2,1,Atalanta,Sassuolo,2.10813,0.911464,0.6912,0.1987,0.1101,Serie A,14,8,5,1,11,4,10.6957,7.5
8064,0,16811,1575846,104,264,2021-09-26 13:00:00,2,2021,1,0,Sassuolo,Salernitana,1.60845,1.16385,0.4859,0.2725,0.2416,Serie A,17,12,6,5,8,7,10.5769,4.9032
8065,0,16824,1575839,104,106,2021-10-02 18:45:00,2,2021,1,2,Sassuolo,Inter,1.61921,2.04169,0.2547,0.2832,0.4621,Serie A,12,18,8,3,3,16,8.3143,18.5
8066,0,16844,1575869,104,265,2021-10-23 16:00:00,2,2021,3,1,Sassuolo,Venezia,2.13069,0.506648,0.785,0.1595,0.0555,Serie A,14,8,7,3,10,2,18.8095,10.0
8067,0,16864,1575889,104,108,2021-10-31 14:00:00,2,2021,1,2,Sassuolo,Empoli,1.24312,1.4834,0.2784,0.2966,0.425,Serie A,15,14,5,6,9,6,9.6333,8.2
8068,0,16884,1575909,104,116,2021-11-21 11:30:00,2,2021,2,2,Sassuolo,Cagliari,3.47952,1.23102,0.8663,0.0945,0.0392,Serie A,20,11,4,4,7,5,11.8276,10.3684
8069,0,16889,1575914,111,104,2021-11-28 14:00:00,2,2021,1,3,AC Milan,Sassuolo,0.880541,1.18489,0.2573,0.2989,0.4438,Serie A,15,15,2,5,13,5,11.1667,8.4444
8070,0,16904,1575929,104,105,2021-12-01 19:45:00,2,2021,2,2,Sassuolo,Napoli,0.306603,0.922552,0.1151,0.3622,0.5227,Serie A,9,9,7,4,4,10,9.0938,14.6842
8071,0,16914,1575939,260,104,2021-12-05 14:00:00,2,2021,2,2,Spezia,Sassuolo,2.36057,1.4473,0.6241,0.2195,0.1564,Serie A,9,20,4,6,5,10,8.4762,20.4706
8072,0,16929,1575954,110,104,2021-12-19 11:30:00,2,2021,2,2,Fiorentina,Sassuolo,2.26952,1.00122,0.6767,0.1942,0.1291,Serie A,23,8,8,4,14,4,18.6667,8.5
8073,0,16957,1575992,108,104,2022-01-09 13:30:00,2,2021,1,5,Empoli,Sassuolo,1.02555,4.0481,0.0124,0.0399,0.9477,Serie A,15,25,4,14,9,11,11.0909,13.9545
8074,0,16985,1576020,113,104,2022-01-23 14:00:00,2,2021,1,1,Torino,Sassuolo,3.25065,0.628281,0.9179,0.0669,0.0152,Serie A,21,6,6,1,5,3,9.6,8.2857
8075,0,17009,1576084,106,104,2022-02-20 17:00:00,2,2021,0,2,Inter,Sassuolo,3.34692,1.94409,0.6829,0.1631,0.154,Serie A,29,13,8,5,16,9,14.6957,6.9722
8076,0,17023,1576098,104,110,2022-02-26 19:45:00,2,2021,2,1,Sassuolo,Fiorentina,1.72605,2.13772,0.2734,0.2472,0.4794,Serie A,16,15,6,6,3,16,9.25,15.4286
8077,0,17035,1576110,265,104,2022-03-06 14:00:00,2,2021,1,4,Venezia,Sassuolo,3.09905,3.70614,0.2709,0.2075,0.5216,Serie A,16,16,5,10,6,5,9.4545,9.7407
8078,0,17041,1576116,264,104,2022-03-12 14:00:00,2,2021,2,2,Salernitana,Sassuolo,1.63738,1.5945,0.3781,0.2814,0.3405,Serie A,15,20,5,7,8,12,9.9231,8.1818
8079,0,17054,1575979,104,260,2022-03-18 17:45:00,2,2021,4,1,Sassuolo,Spezia,2.44051,0.28431,0.9062,0.0805,0.0133,Serie A,16,5,7,1,11,9,15.25,7.5161
8080,0,17073,1576058,104,107,2022-04-10 13:00:00,2,2021,2,1,Sassuolo,Atalanta,1.66107,1.85636,0.3301,0.256,0.4139,Serie A,14,15,7,4,7,15,10.3462,7.25
8081,0,17077,1576072,116,104,2022-04-16 10:30:00,2,2021,1,0,Cagliari,Sassuolo,1.90806,0.294539,0.8225,0.1446,0.0329,Serie A,16,8,8,2,8,6,5.6842,6.6136
8082,0,17101,1576126,105,104,2022-04-30 13:00:00,2,2021,6,1,Napoli,Sassuolo,3.24407,1.15108,0.8268,0.1153,0.0579,Serie A,18,13,8,4,10,10,21.5,12.1852
8083,0,17132,1576157,104,111,2022-05-22 16:00:00,2,2021,0,3,Sassuolo,AC Milan,0.293355,4.00571,0.0031,0.0158,0.9811,Serie A,15,18,3,12,3,13,11.2609,14.2667
8084,0,16762,1575786,105,265,2021-08-22 18:45:00,2,2021,2,0,Napoli,Venezia,2.39159,0.60988,0.859,0.1125,0.0285,Serie A,13,8,4,4,4,5,16.4091,15.6471
8085,0,16815,1575850,105,116,2021-09-26 18:45:00,2,2021,2,0,Napoli,Cagliari,2.05833,0.153322,0.9148,0.0753,0.0099,Serie A,17,6,7,1,16,4,33.4286,10.0952
8086,0,16819,1575834,110,105,2021-10-03 16:00:00,2,2021,1,2,Fiorentina,Napoli,0.383136,1.64223,0.0406,0.1697,0.7897,Serie A,10,12,3,6,7,3,21.5385,8.4333
8087,0,16832,1575857,105,113,2021-10-17 16:00:00,2,2021,1,0,Napoli,Torino,1.32917,1.07482,0.4309,0.3124,0.2567,Serie A,10,11,3,3,13,5,7.2308,9.3
8088,0,16863,1575888,264,105,2021-10-31 17:00:00,2,2021,0,1,Salernitana,Napoli,0.405769,1.54055,0.0709,0.2228,0.7063,Serie A,9,18,3,3,2,15,9.2105,11.12
8089,0,16881,1575906,106,105,2021-11-21 17:00:00,2,2021,3,2,Inter,Napoli,2.19596,0.941603,0.7084,0.1917,0.0999,Serie A,17,9,7,3,6,9,9.4783,9.625
8090,0,16911,1575936,105,107,2021-12-04 19:45:00,2,2021,2,3,Napoli,Atalanta,1.11737,1.52971,0.2649,0.2725,0.4626,Serie A,15,21,4,7,7,6,10.2941,15.625
8091,0,16920,1575945,105,108,2021-12-12 17:00:00,2,2021,0,1,Napoli,Empoli,1.61708,0.644488,0.6163,0.2498,0.1339,Serie A,30,12,6,5,14,4,13.25,10.75
8092,0,16931,1575956,111,105,2021-12-19 19:45:00,2,2021,0,1,AC Milan,Napoli,0.369086,0.994378,0.1224,0.3379,0.5397,Serie A,12,11,2,2,8,4,8.9655,9.0
